Image1,Image2,Label
Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 3.jpg,"Arc_de_T\back\France - Paris, Arc de Triomphe du Carrousel, 21 August 2015 - panoramio.jpg",True
Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 4.jpg,Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 11.jpg,False
Arc_de_T\back\Paris Jardins du Carrousel E 02a Arc du Carrousel.jpg,Arc_de_T\front\Arc de Triomphe du Carrousel - panoramio (2).jpg,False
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 1.jpg,Arc_de_T\front\Parigi - Arc du Carrousel - panoramio.jpg,True
Arc_de_T\front_left\Arco de Triunfo del Carrousel (14607100596).jpg,"Arc_de_T\back\People in the Tuileries Gardens, Paris 2014.jpg",False
Arc_de_T\front\Arc de triomphe du Carrousel Face avant.jpg,"Arc_de_T\front_left\Paris, France. PALAIS DU LOUVRE. ARC DE TRIOMPHE DU CARROUSEL (PA00085992).jpg",False
Arc_de_T\front\Paris Louvre Arc du Triomphe du Caroussel 5.jpg,Arc_de_T\front\Arc de Triomphe du Carrousel - panoramio.jpg,True
Arc_de_T\back\May 2006 in Paris IMG 0570 (162330779).jpg,"Arc_de_T\front_right\Arc de Triomphe du Carrousel, Paris 16 April 2014.jpg",False
"Arc_de_T\front_left\Arc de Triomphe du Carrousel, Paris 25 April 2012.jpg","Arc_de_T\back\Arc de Triomphe du Carrousel, Paris August 8, 2011.jpg",False
Arc_de_T\front_left\Carrousel du Louvre.jpg,Arc_de_T\front_left\Arc de Triomphe du Carrousel in 2014 (14763695879).jpg,True
Arc_de_T\front_left\Paris-Arc de Triomphe du Carrousel-106-2017-gje.jpg,Arc_de_T\front\Arc de Triomphe du Carrousel - panoramio (2).jpg,False
Arc_de_T\back\Arc de triomphe du Carrousel du Louvre.JPG,"Arc_de_T\front_left\LOUVRE, Place du Carrousel, Arc de triomphe de Carrousel, Paris (2).jpg",False
"Arc_de_T\front_left\Arc de Triomphe du Carrousel at Night, Paris 2012.jpg",Arc_de_T\front_right\Paris 75001 Place du Carrousel towards Pavillon de Marsan 01.jpg,False
Arc_de_T\front\Arc de Triomphe du Carrousel.jpg,"Arc_de_T\back\Testard, Aspect général de Paris 2, 1860.jpg",False
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 19.jpg,Arc_de_T\front_right\Arc de Triomphe du Carrousel 001.jpg,False
Arc_de_T\right\Paris - Arc de Triomphe du Carrousel - PA00085992 - 037.jpg,Arc_de_T\front\Arc de Triomphe du Carrousel - Spring 2007.jpg,False
Arc_de_T\front_right\Paris - Palais du Louvre - PA00085992 - 453.jpg,Arc_de_T\front_left\PA00085992 carrousel du louvre.jpg,False
"Arc_de_T\front\Édouard Baldus, Arc de Triomphe du Carrousel, between 1851 and 1870.jpg","Arc_de_T\front\France - Paris, Tuileries Arch - panoramio.jpg",True
Arc_de_T\back\Paris Sous la neige (42938743524).jpg,"Arc_de_T\front\L'arc fait la roue, Paris 1 mai 2016.jpg",False
Arc_de_T\front_left\Louvre Rudloff 16.JPG,Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 9.jpg,False
"Arc_de_T\front_left\Arc de Triomphe du Carrousel, Paris 11 May 2014.jpg",Arc_de_T\front_left\Paris l'Arc de triomphe du Carousel.jpg,True
Arc_de_T\front\Arc de Triomphe du Carrousel2.jpg,Arc_de_T\front_right\Paris Arc de Triomphe du Carrousel - panoramio.jpg,False
"Arc_de_T\back\Arc de Triomphe du Carrousel, 21 August 2013.jpg","Arc_de_T\back\Testard, Aspect général de Paris 2, 1860.jpg",True
"Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 3 August 2020.jpg","Arc_de_T\front_left\Arc de Triomphe du Carrousel, Paris 25 April 2012.jpg",False
Arc_de_T\front_right\Paris - Jardin des Tuileries - Arc de Triomphe du Carrousel - PA00085992 - 000.jpg,"Arc_de_T\front\Édouard Baldus, Arc de Triomphe du Carrousel, between 1851 and 1870.jpg",False
"Arc_de_T\front_right\Arc de Triomphe du Carrousel, Paris 1979.jpg","Arc_de_T\back\Large round basin of Jardin des Tuileries, Paris 2 August 2015 003.jpg",False
Arc_de_T\front_right\Paris Luk Triumfalny Carrousel.jpg,Arc_de_T\front\Paris 20080801 - Arc de Triomphe du Carrousel.jpg,False
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 17.jpg,Arc_de_T\front_right\Paris Arc de Triomphe du Carrousel SW 01d.jpg,False
Arc_de_T\front\Arc de Triomphe du Carrousel - panoramio (2).jpg,Arc_de_T\front_right\Carrousel louvre paris.jpg,False
Arc_de_T\back\Carrusel del Louvre - París (4757352447).jpg,"Arc_de_T\front\Édouard Baldus, Arc de Triomphe du Carrousel, between 1851 and 1870.jpg",False
"Arc_de_T\front_right\Arc de Triomphe du Carrousel, Paris 1979.jpg",Arc_de_T\back\Louvre Gate.jpg,False
Arc_de_T\front_left\Paris - Palais du Louvre - PA00085992 - 813.jpg,Arc_de_T\front_right\Paris Arc de Triomphe du Carrousel - panoramio.jpg,False
Arc_de_T\front_right\Paris - Jardin des Tuileries - Arc de Triomphe du Carrousel - PA00085992 - 002.jpg,Arc_de_T\front\Paris arc du carrousel - 1900.jpg,False
Arc_de_T\back\Paris 75001 Jardins du Carrousel 20120101 Arc de Triomphe.jpg,Arc_de_T\front\Carrousel 2.jpg,False
"Arc_de_T\front\France, Paris, l'emplacement de la pyramide inversée, l'arc de triomphe du Carrousel en arrière, et le Pavillon de Marsan à droite.jpg",Arc_de_T\front_left\Caroussel HDR2 (6881555676).jpg,False
Arc_de_T\front_left\Arc de Triomphe du Carrousel in 2014 (14763695879).jpg,"Arc_de_T\back\Paris moderne. Les Tuileries, le Louvre, et la rue de Rivoli, vue prise du Jardin des Tuileries.jpg",False
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 2.jpg,Arc_de_T\front\Arc du Carrousel dans le jardin des tuileries..JPG,True
"Arc_de_T\front\Triomphe du Carrousel, 28 February 2010 - panoramio.jpg","Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 24 June 2009.jpg",True
Arc_de_T\front_left\Carrousel du Louvre.jpg,"Arc_de_T\back\Paris moderne. Les Tuileries, le Louvre, et la rue de Rivoli, vue prise du Jardin des Tuileries.jpg",False
"Arc_de_T\front\The Louvre, Paris, France 1908.jpg","Arc_de_T\left\Place du Carrousel, Arc de triomphe du Carrousel, Paris 10 July 2010.jpg",False
"Arc_de_T\front\Arc de Triomphe du Carrousel 2, 14 September 2012.jpg","Arc_de_T\back\Arc de Triomphe du Carrousel, Paris July 2014.jpg",False
Arc_de_T\front_right\Jielbeaumadier arc de triomphe du carrousel est paris 2008.jpg,"Arc_de_T\front\Chateau des Tuileries, côté du carrousel, ca. 1833-39.jpg",False
Arc_de_T\front\Arc de Triomphe du Carrousel (46819412131).jpg,Arc_de_T\back\Paris (48383871527).jpg,False
Arc_de_T\front_left\Paris - Arc de triomphe du Carrousel - 002.jpg,Arc_de_T\front\Arc de Triomphe du Carrousel (27709242844).jpg,False
"Arc_de_T\front_right\Arc de Triomphe du Carrousel, 5 October 2009.jpg","Arc_de_T\back\Large round basin of Jardin des Tuileries 1, Paris 15 July 2006.jpg",False
"Arc_de_T\front\Triomphe du Carrousel, 28 February 2010 - panoramio.jpg",Arc_de_T\front_left\Paris 06 2012 Arc de Triomphe du Carrousel 2944.jpg,False
Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 1.jpg,Arc_de_T\back\Paris Le Louvre-Modifier.jpg,True
"Arc_de_T\back\Carrousel August 2, 1968.jpg","Arc_de_T\back\Looking at the Louvre through the Arc de Triomphe du Carrousel, 18 October 2010.jpg",True
Arc_de_T\front_left\Paris - Arc de Triomphe du Carrousel - PA00085992 - 018.jpg,Arc_de_T\front_right\The Arc de Triomphe du Carrousel - panoramio.jpg,False
Arc_de_T\back\Louvre palais 5.jpg,"Arc_de_T\front_right\Arc de Triomphe du Carrousel September 1, 2012.jpg",False
Arc_de_T\front_left\Arc de Triomphe du Carrousel.000 - Paris.jpg,Arc_de_T\back\May 2006 in Paris IMG 0570 (162330779).jpg,False
Arc_de_T\front_left\Louvre Rudloff 16.JPG,Arc_de_T\front\Upper part of Arc de triomphe du Carrousel.jpg,False
"Arc_de_T\front_left\Paris Arc de Triomphe du Carrousel, 8 October 2011.jpg","Arc_de_T\front_right\Arc de Triomphe du Carrousel, 29 April 2011.jpg",False
"Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 14 July 2016 002.jpg","Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 17 April 2014.jpg",True
"Arc_de_T\back\Arc de Triomphe du Carrousel from Tuileries, Paris October 2011.jpg",Arc_de_T\front_right\Paris 238.jpg,False
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 6.jpg,"Arc_de_T\back\Arc de Triomphe du Carrousel from Tuileries, Paris 16 April 2014 001.jpg",False
"Arc_de_T\front_left\Arc de Triomphe du Carrousel, Paris, France - panoramio (66).jpg",Arc_de_T\right\Arc de triomphe du Carrousel - Ensemble - Paris 01 - Médiathèque de l'architecture et du patrimoine - APMH00037637.jpg,False
"Arc_de_T\back\Carrousel August 2, 1968.jpg",Arc_de_T\front_left\Jardín des Tuileries (París).jpg,False
"Arc_de_T\front\Arc de Triomphe du Carrousel, Louvre, Paris 2007.jpg",Arc_de_T\front_left\La France.jpg,False
"Arc_de_T\front_right\Baptiste Guerard, Views of Paris and Venice - Arc de Triomphe du Carrousel, ca. 1860–69.jpg",Arc_de_T\front_left\PA00085992 carrousel du louvre.jpg,False
Arc_de_T\front_left\Arc de Triomphe du Carrousel.001 - Paris.jpg,"Arc_de_T\back\Arc de Triomphe du Carrousel, Paris 15 July 2006.jpg",False
"Arc_de_T\back\Arc de Triomphe du Carrousel from Tuileries, Paris 2 August 2015.jpg","Arc_de_T\back\Arc de Triomphe du Carrousel from Tuileries, Paris 16 April 2014 002.jpg",True
Arc_de_T\front\Paris - Arc de Triomphe du Carrousel - panoramio.jpg,Arc_de_T\back\May 2006 in Paris IMG 0570 (162330779).jpg,False
Arc_de_T\front\Paris Louvre Arc du Triomphe du Caroussel 5.jpg,Arc_de_T\front\Arc de Triomphe du Carrousel (31651143492).jpg,True
Arc_de_T\front_left\Carrousel vu du Louvre.jpg,Arc_de_T\front_left\Carrousel du Louvre.jpg,True
"Arc_de_T\back\Arc de Triomphe du Carrousel from Tuileries, Paris October 2011.jpg",Arc_de_T\front_left\ParisInTheWind.jpg,False
"Arc_de_T\front_right\Arc de Triomphe du Carrousel, 5 October 2009.jpg",Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 12.jpg,False
"Arc_de_T\front_left\P1090012 France, Paris, le pavillon de Flore, un élément du Louvre, l'Arc du Carrousel et la tour Eiffel au loin (5629161511).jpg",Arc_de_T\front\Arco - panoramio - anibal amaro.jpg,False
"Arc_de_T\back\P1080420 France, Paris, façade ouest de l'Arc de Triomphe du Carrousel et le Louvre, vus du jardin des Tuileries (5629162727).jpg","Arc_de_T\front_right\Arc de Triomphe du Carrousel, Paris 5 February 2019.jpg",False
"Arc_de_T\back\Jardin des Tuileries, 2012, by night (3).JPG",Arc_de_T\front_left\Arc de Triomphe du Carrousel.001 - Paris.jpg,False
Arc_de_T\front_left\Arc de Triomphe du Carrousel - panoramio (4).jpg,"Arc_de_T\back\Arc du Triomphe du Carrousel, ca. 1900–40.jpg",False
"Arc_de_T\front\Arc de Triomphe du Carrousel, Paris April 25, 2012.jpg",Arc_de_T\front\Arc du Triomphe du Carrousel (27671887384).jpg,True
Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 4.jpg,Arc_de_T\front\Paris (75) Arc de Triomphe du Carrousel.JPG,False
Arc_de_T\back\Louvre Gate 2.jpg,"Arc_de_T\front\Ceiling of room 76, Louvre 25 November 2011 A.jpg",False
Arc_de_T\front\Arc de Triomphe du Carrousel-Paris356.jpg,"Arc_de_T\back\Paris, Arc De Triomphe Du Carrousel. (110-68)-Paris, Arc De Triomphe Du Carrousel. (110-68) (NBY 420925).jpg",False
Arc_de_T\right\Paris - Arc de Triomphe du Carrousel - PA00085992 - 052.jpg,Arc_de_T\front\Arc de triomph du Carrousel.JPG,False
Arc_de_T\front_left\Paris 75001 Place du Carrousel Arc de Triomphe.jpg,Arc_de_T\front\Projection sur l'arc de triomphe du carrousel du louvre d'un autoportrait de Arnaud Prinstet.jpg,False
Arc_de_T\front_right\Paris - Palais du Louvre - PA00085992 - 453.jpg,"Arc_de_T\front\Arc de Triomphe du Carrousel, 7 October 2012.jpg",False
"Arc_de_T\back\Arc de Triomphe du Carrousel, Paris July 2014.jpg",Arc_de_T\front\Arc du Carrousel dans le jardin des tuileries..JPG,False
Arc_de_T\front\Outside the Musee du Louvre (2519460838).jpg,Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 8.jpg,False
Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 7.jpg,"Arc_de_T\front_left\LOUVRE, Place du Carrousel, Arc de triomphe de Carrousel, Paris (2).jpg",False
"Arc_de_T\front\Ceiling of room 76, Louvre 25 November 2011 A.jpg",Arc_de_T\front\AdTdC2007.jpg,True
Arc_de_T\front\Arc de Triomphe du Carrousel - panoramio (2).jpg,Arc_de_T\back\Jielbeaumadier arc de triomphe du carrousel ouest paris 2008.jpg,False
Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 7.jpg,"Arc_de_T\front\Arc de Triomphe du Carrousel, 16 August 2008.jpg",False
Arc_de_T\front\Paris Louvre Arc du Triomphe du Caroussel 3.jpg,Arc_de_T\front_right\Musée du Louvre (Paris) (3).jpg,False
"Arc_de_T\front\Chateau des Tuileries, côté du carrousel, ca. 1833-39 II.jpg","Arc_de_T\back\Arc du Triomphe du Carrousel, ca. 1900–40.jpg",False
Arc_de_T\front\Arc de Triomphe du Carrousel - panoramio (2).jpg,"Arc_de_T\front\Outside the Musee du Louvre, May 2008.jpg",True
"Arc_de_T\back\Back view of the Arc de Triomphe du Carrousel, Paris 1981.jpg",Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 8.jpg,False
"Arc_de_T\front\De Arc de Triomphe du Carrousel in Parijs, gezien richting Jardin des Tuileries PARIS. Arc de Triomphe du Carrousel. (titel op object), RP-F-F01092-AH.jpg",Arc_de_T\front_right\Paris - Palais du Louvre - PA00085992 - 451.jpg,False
Arc_de_T\front\Paris Arc de Triomphe du Carrousel - panoramio (2).jpg,"Arc_de_T\front\Chateau des Tuileries, côté du carrousel, ca. 1833-39 II.jpg",True
Arc_de_T\front\Arc de triomphe du Carousel.jpg,Arc_de_T\front_right\Arc de Triomphe du Carrousel 01.jpg,False
Arc_de_T\front\AdT du Carrousel.jpg,Arc_de_T\front_left\Триумфальная арка на площади Каррузель ( Arc de triomphe du Carrousel) - panoramio.jpg,False
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 3.jpg,Arc_de_T\front_left\Arc du Carrousel - Paris - Médiathèque de l'architecture et du patrimoine - APMH00006677.jpg,False
Arc_de_T\front_left\Arc du Carrousel - Paris - Médiathèque de l'architecture et du patrimoine - APMH00006677.jpg,"Arc_de_T\front\Arc de Triomphe, du Carrousel, Paris, France-LCCN2001698548.jpg",False
"Arc_de_T\front_right\Arc de Triomphe du Carrousel, Paris 16 April 2014.jpg",Arc_de_T\front_right\Paris Arc de Triomphe du Carrousel - panoramio.jpg,True
"Arc_de_T\back\Arc de Triomphe du Carrousel, Paris July 2014.jpg","Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 10 June 2013.jpg",False
Arc_de_T\front_left\Arch of the Carrousel (8183495079).jpg,"Arc_de_T\left\Paris, Arc de Triomphe du Carrousel, July 22, 2008.jpg",False
Arc_de_T\front\Paris - Arc de Triomphe du Carrousel - PA00085992 - 028.jpg,"Arc_de_T\back\Arc de Triomphe du Carrousel, Paris August 8, 2011.jpg",False
"Arc_de_T\back\Arc de Triomphe du Carrousel from Tuileries, Paris October 2011.jpg",Arc_de_T\front_right\Arc de Triomphe du Carrousel 01.jpg,False
Arc_de_T\front_right\Arc de Triomphe du Carrousel 01.jpg,Arc_de_T\front_left\Arc de Triomphe du Carrousel in 1979 (28318638538).jpg,False
Arc_de_T\right\Arc du Carrousel - Paris - Médiathèque de l'architecture et du patrimoine - APMH00006676.jpg,"Arc_de_T\back\Rivière by Aristide Maillol, Paris November 2011 002.jpg",False
"Arc_de_T\front_right\Front right view of the Arc de Triomphe du Carrousel, Paris 001.jpg",Arc_de_T\front_left\Arc de Triomphe du Carrousel.004 - Paris.jpg,False
"Arc_de_T\left\Paris, Arc de Triomphe du Carrousel, July 22, 2008.jpg",Arc_de_T\front\Carrousel du louvre.JPG,False
"Arc_de_T\front\Paris, July 1974 - Arc de Triomphe du Carrousel 03.jpg",Arc_de_T\front_right\Paris - Palais du Louvre - PA00085992 - 54.jpg,False
"Arc_de_T\back\France - Paris, Arc de Triomphe du Carrousel, 21 August 2015 - panoramio.jpg",Arc_de_T\front_right\Louvre Museum and Arc de Triomph.JPG,False
Arc_de_T\right\Arc du Carrousel - Paris - Médiathèque de l'architecture et du patrimoine - APMH00006676.jpg,"Arc_de_T\back\Arc de Triomphe du Carrousel, Paris August 8, 2011.jpg",False
"Arc_de_T\front_left\Achille Quinet, Arc du Carrousel, c. 1870.jpg","Arc_de_T\front\France, Paris, l'emplacement de la pyramide inversée, l'arc de triomphe du Carrousel en arrière, et le Pavillon de Marsan à droite.jpg",False
Arc_de_T\front_right\Paris Arc de Triomphe du Carrousel SW 01a.jpg,"Arc_de_T\back\Large round basin of Jardin des Tuileries, Paris 2 August 2015 001.jpg",False
Arc_de_T\front\Arco - panoramio - anibal amaro.jpg,Arc_de_T\right\Paris - Arc de Triomphe du Carrousel - PA00085992 - 052.jpg,False
"Arc_de_T\back\Back view of the Arc de Triomphe du Carrousel, Paris 1981.jpg",Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 3.jpg,True
Arc_de_T\left\Entry to Vienna Deseine Arc du Carrousel.jpg,Arc_de_T\front_right\Paris Arc de Triomphe du Carrousel SW 01d.jpg,False
"Arc_de_T\front\Chateau des Tuileries, côté du carrousel, ca. 1833-39.jpg","Arc_de_T\front_right\Arc de Triomphe du Carrousel, Paris 5 February 2019.jpg",False
Arc_de_T\front_right\Paris Luk Triumfalny Carrousel.jpg,Arc_de_T\front_right\Paris Arc de Triomphe du Carrousel SW 01a.jpg,True
Arc_de_T\front\Paris (8732345724).jpg,Arc_de_T\front_left\Arc de Triomphe du Carrousel in 2013.02.jpg,False
"Arc_de_T\front\Paris, le plan deau autour de la pyramide avec lArc de triomphe du Carrousel au loin et la statue équestre de Louis XIV.jpg",Arc_de_T\front\Paris 20080801 - Arc de Triomphe du Carrousel.jpg,True
Arc_de_T\front\Paris 75001 Arc de Triomphe du Carrousel z.jpg,Arc_de_T\right\Relief Traité Presbourg arc Carrousel Paris.jpg,False
Arc_de_T\front\Paris Louvre Arc du Triomphe du Caroussel 7.jpg,Arc_de_T\front_left\Arc de Triomphe du Carrousel 9 November 2009.jpg,False
"Arc_de_T\front_left\Arc de Triomphe du Carrousel, Paris 19 April 2010 B.jpg",Arc_de_T\front\German soldiers before Arc du Carrousel 1940.jpg,False
Arc_de_T\front\Arc de Triomphe du Carrousel (2).jpg,"Arc_de_T\front_left\Arc de Triomphe du Carrousel, Paris 25 April 2012.jpg",False
Arc_de_T\front_left\ParisInTheWind.jpg,Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 7.jpg,False
Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 3.jpg,Arc_de_T\right\Paris - Arc de Triomphe du Carrousel - PA00085992 - 038.jpg,False
Arc_de_T\front\Paris 20080801 - Arc de Triomphe du Carrousel.jpg,"Arc_de_T\front_right\Arc de Triomphe du Carrousel, Paris 16 April 2014.jpg",False
"Arc_de_T\front\La capitulation d'Ulm by Pierre Cartellier, 16 April 2007.jpg",Arc_de_T\front_right\Arc de Triomphe du Carrousel 01.jpg,False
"Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 3 August 2020.jpg","Arc_de_T\back\P1080420 France, Paris, façade ouest de l'Arc de Triomphe du Carrousel et le Louvre, vus du jardin des Tuileries (5629162727).jpg",False
"Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 14 July 2016 002.jpg",Arc_de_T\front\Paris - Jardin des Tuileries - Arc de Triomphe du Carrousel - PA00085992 - 003.jpg,True
Arc_de_T\front\Paris Louvre Arc du Triomphe du Caroussel 5.jpg,Arc_de_T\back\Paris 20130809 - Arc de Triomphe du Carrousel.jpg,False
"Arc_de_T\back\P1080420 France, Paris, façade ouest de l'Arc de Triomphe du Carrousel et le Louvre, vus du jardin des Tuileries (5629162727).jpg",Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 16.jpg,False
Arc_de_T\front_left\ParisInTheWind.jpg,Arc_de_T\front\Paris Louvre Arc du Triomphe du Caroussel 5.jpg,False
Arc_de_T\front\Paris Louvre Arc du Triomphe du Caroussel 4.jpg,Arc_de_T\front\Arc de triomphe du Carrousel 1.jpg,True
"Arc_de_T\front_left\P1090012 France, Paris, le pavillon de Flore, un élément du Louvre, l'Arc du Carrousel et la tour Eiffel au loin (5629161511).jpg",Arc_de_T\front_left\Paris l'Arc de triomphe du Carousel.jpg,True
"Arc_de_T\front_left\Achille Quinet, Arc du Carrousel, c. 1870.jpg",Arc_de_T\back\Arc de triomphe du Carrousel 2.jpg,False
"Arc_de_T\back\Arc de Triomphe du Carrousel, Paris 2006.jpg",Arc_de_T\front\Arc de triomphe du Carousel.jpg,False
Arc_de_T\back\Outside the Musee du Louvre (2519444508).jpg,Arc_de_T\front_left\Paris - Palais du Louvre - PA00085992 - 652.jpg,False
Arc_de_T\front\Arc de Triomphe du Carrousel - Spring 2007.jpg,Arc_de_T\front\Arch of the Carrousel (8183492983).jpg,True
"Arc_de_T\back\Arc de Triomphe du Carrousel, Paris June 2002.jpg",Arc_de_T\front_left\Arc de Triomphe du Carrousel (29663955354).jpg,False
